id,Title,paragraphs,Date,link
220,"G.R. No. 197056, March 02, 2016 - FE P. ZALDIVAR, ACCOMPANIED BY HER HUSBAND ELIEZER ZALDIVAR, Petitioner, v. PEOPLE OF THE PHILIPPINES AND MAMERTO B. DUMASIS., Respondents.",,March 02 2016,
221,"G.R. No. 206941, March 09, 2016 - MILAGROSA JOCSON, Petitioner, v. NELSON SAN MIGUEL, Respondent.",,March 09 2016,
222,"G.R. No. 205703, March 07, 2016 - INDUSTRIAL PERSONNEL & MANAGEMENT SERVICES, INC. (IPAMS), SNC LAVALIN ENGINEERS & CONTRACTORS, INC. AND ANGELITO C. HERNANDEZ, Petitioners, v. JOSE G. DE VERA AND ALBERTO B. ARRIOLA, Respondents.",,March 07 2016,
223,"G.R. No. 202223, March 02, 2016 - JOEY R. PEÑA, Petitioner, v. JESUS DELOS SANTOS AND THE HEIRS OF ROSITA DELOS SANTOS FLORES., Respondents.",,March 02 2016,
224,"G.R. No. 203075, March 16, 2016 - MILAGROS DIAZ, EDUARDO Q. CATACUTAN, DANTE Q. CATACUTAN, REPRESENTED BY THEIR COMMON ATTORNEY-IN-FACT, FERNANDO Q. CATACUTAN, Petitioners, v. SPOUSES GAUDENCIO PUNZALAN AND TERESITA PUNZALAN, Respondents.",,March 16 2016,
225,"A.M. No. RTJ-16-2452, March 09, 2016 - IN THE MATTER OF: ANONYMOUS COMPLAINT FOR DISHONESTY, GRAVE MISCONDUCT AND PERJURY COMMITTED BY JUDGE JAIME E. CONTRERAS (IN HIS CAPACITY AS THE THEN 4th PROVINCIAL PROSECUTOR OF LIBMANAN, CAMARINES SUR)",,March 09 2016,
226,"A.C. No. 8840 [Formerly CBD Case No. 11-3121], March 08, 2016 - SPOUSES EDUARDO G. GACUYA AND CARIDAD ROSARIO GACUYA, Complainants, v. ATTY. REYMAN A. SOLBITA, Respondent.",,March 08 2016,
227,"G.R. No. 218072, March 08, 2016 - METROPOLITAN NAGA WATER DISTRICT, VIRGINIA I. NERO, JEREMIAS P. ABAN JR., AND EMMA A. CUYO, Petitioners, v. COMMISSION ON AUDIT, Respondent.",,March 08 2016,
228,"G.R. No. 191705, March 07, 2016 - BASIANA MINING EXPLORATION CORPORATION, BASIANA MINERALS DEVELOPMENT CORPORATION AND RODNEY O. BASIANA, IN HIS OWN PERSONAL CAPACITY AS PRESIDENT AND DULY AUTHORIZED REPRESENTATIVE OF BASIANA MINING EXPLORATION CORPORATION AND BASIANA MINING DEVELOPMENT CORPORATION, Petitioners, v. HONORABLE SECRETARY OF THE DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES, AND SR METALS INC. (SRMI), Respondents.",,March 07 2016,
229,"A.C. No. 9684, March 16, 2016 - MARY ROSE A. BOTO, Complainant, v. SENIOR ASSISTANT CITY PROSECUTOR VINCENT L. VILLENA, CITY PROSECUTOR ARCHIMEDES V. MANABAT AND ASSISTANT CITY PROSECUTOR PATRICK NOEL P. DE DIOS., Respondents.",,March 16 2016,
230,"G.R. No. 193134, March 02, 2016 - RAFAEL NADYAHAN, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,March 02 2016,
231,"G.R. No. 191079, March 02, 2016 - JOEL CARDENAS, HEIR OF THE LATE ELINAIDA L. ALCANTARA, REPRESENTED BY ANTONIO IGNACIO, JR., Petitioner, v. HEIRS OF THE LATE SPOUSES SIMPLICIA P. AGUILAR AND MAXIMO V. AGUILAR AND ATTY. NORMAN R. BUENO, Respondents.",,March 02 2016,
232,"G.R. No. 185365, March 02, 2016 - RAMON PACON, THROUGH HIS WIFE FELINA PACON, ANTONIO PACON, THROUGH HIS WIFE NENITA PACON, EULOGIO PACON, THROUGH HIS SON JORGE PACON, LEONARDO PACON, MANUEL IGOS, JOSE COLORES, LOLITA COLORES, AND ESTANISLAO BUENDIA, Petitioners, v. BENJAMIN TAN, Respondent.",,March 02 2016,
233,"A.M. No. RTJ-11-2275, March 08, 2016 - SPOUSES CESAR AND THELMA SUSTENTO, Complainants, v. JUDGE FRISCO T. LILAGAN, Respondent.",,March 08 2016,
234,"G.R. No. 217012, March 01, 2016 - WIGBERTO ""TOBY"" R. TAÑADA, JR., Petitioner, v. HOUSE OF REPRESENTATIVES ELECTORAL TRIBUNAL, ANGELINA ""HELEN"" D. TAN, AND ALVIN JOHN S. TAÑADA, Respondents.",,March 01 2016,
235,"A.C. No. 9831, March 09, 2016 - CHAN SHUN KUEN, Complainant, v. COMMISSIONERS LOURDES B. COLOMA-JAVIER, GREGORIO O. BILOG III, RAUL TAGLE AQUINO AND ATTY. JOYRICH M. GOLANGCO, Respondent.",,March 09 2016,
236,"G.R. No. 217121, March 16, 2016 - SYSTEMS AND PLAN INTEGRATOR AND DEVELOPMENT CORPORATION, REPRESENTED BY ITS PRESIDENT, ENGR. JULIETA CUNANAN, Petitioner, v. MUNICIPAL GOVERNMENT OF MURCIA, Respondent.",,March 16 2016,
237,"G.R. No. 211642, March 09, 2016 - NELSON TEÑIDO Y SILVESTRE, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,March 09 2016,
238,"G.R. No. 211411, March 16, 2016 - SILVERTEX WEAVING CORPORATION/ARMANDO ARCENAL/ROBERT ONG, Petitioners, v. TEODORA F. CAMPO, Respondent.",,March 16 2016,
239,"G.R. No. 193313, March 16, 2016 - ERNIE IDANAN, NANLY DEL BARRIO AND MARLON PLOPENIO, Petitioners, v. PEOPLE OF THE PHILIPPINES, Respondent.",,March 16 2016,
240,"G.R. Nos. 170746-47, March 07, 2016 - CALTEX (PHILIPPINES), INC., CALTEX PHILIPPINES PETROLEUM, CO., INC., CALTEX SERVICES (PHILIPPINES), INC., CALTEX OCEANIC LIMITED, CALTEX INVESTMENT AND TRADING LIMITED, CALTEX PETROLEUM CORPORATION, CALTRAPORT (FAR EAST) COMPANY, CALTEX TRADING AND TRANSPORT CORPORATION, CALTEX SERVICES CORPORATION, AMERICAN OVERSEAS PETROLEUM LIMITED, P.T. CALTEX PACIFIC INDONESIA, CALTEX PETROLEUM INC., CALTEX ASIA, LIMITED, CALIFORNIA TEXAS OIL CORPORATION, CALTEX INTERNATIONAL SERVICES LIMITED, CALTEX OIL CORPORATION, CALTEX OIL CORPORATION (DELAWARE), CALTEX OIL CORPORATION (NEW YORK), CALTEX OIL PRODUCT COMPANY, CALTEX (OVERSEAS) LIMITED, CALTEX INTERNATIONAL LIMITED, CALTEX OIL CORP., Petitioners, v. MA. FLOR A. SINGZON AGUIRRE, ERNEST SINGZON, CESAR SINGZON AND ALL THE OTHER PLAINTIFFS- INTERVENORS IN CIVIL CASES NOS. 91-59592,91-59658, AND 92-61026 PENDING BEFORE THE REGIONAL TRIAL COURT OF MANILA, BRANCH 39, Respondents.",,March 07 2016,
241,"G.R. No. 185979, March 16, 2016 - BANGKO SENTRAL NG PILIPINAS, Petitioner, v. VICENTE JOSE CAMPA, JR., MIRIAM M. CAMPA, MARIA ANTONIA C. ORTIGAS, MARIA TERESA C. AREVALO, MARIA NIEVES C. ALVAREZ, MARIAN M. CAMPA AND BALBINO JOSE CAMPA, Respondents.",,March 16 2016,
242,"G.R. No. 205966, March 02, 2016 - BANGKO SENTRAL NG PILIPINAS, Petitioner, v. FELICIANO P. LEGASPI, Respondent.",,March 02 2016,
243,"G.R. No. 185757, March 02, 2016 - SPOUSES VIRGILIO DE GUZMAN, JR. [SUBSTITUTED BY HIS WIFE, LYDIA S. DE GUZMAN, AND CHILDREN, NAMELY, RUEL S. DE GUZMAN, ET AL. AND LYDIA S. DE GUZMAN, Petitioners, v. COURT OF APPEALS, MINDANAO STATION, LAMBERTO BAJAO, HEIR OF SPOUSES LEONCIO* BAJAO AND ANASTACIA Z. BAJAO, Respondents.",,March 02 2016,
244,"G.R. No. 218172, March 16, 2016 - UNIVERSAL ROBINA SUGAR MILLING CORPORATION, Petitioner, v. ELMER ABLAY, ILDEFONSO CLAVECILLAS, STANLEY BLAZA, VINCENT VILLAVICENCIO, ROBERTO CACAS, AND ELSA CADAYUNA, IN BEHALF OF HER DECEASED HUSBAND, ELEAZAR CADAYUNA, Respondents.",,March 16 2016,
245,"A.M. No. RTJ-15-2408 (Formerly OCA IPI No. 13-4134-RTJ), March 02, 2016 - FLORANTE A. MIANO, Complainant, v. MA. ELLEN M. AGUILAR, Respondent.",,March 02 2016,
246,"G.R. No. 195835, March 14, 2016 - SISON OLAÑO, SERGIO T. ONG, MARILYN O. GO, AND JAP FUK HAI, Petitioners, v. LIM ENG CO, Respondent.",,March 14 2016,
247,"G.R. Nos. 212593-94, March 15, 2016 - JESSICA LUCILA G. REYES, Petitioner, v. THE HONORABLE OMBUDSMAN, Respondent.; G.R.Nos. 213163-78 - JESSICA LUCILA G. REYES, Petitioner, v. THE HONORABLE SANDIGANBAYAN (THIRD DIVISION) AND PEOPLE OF THE PHILIPPINES, Respondents.; G.R. Nos. 213540-41 - JANET LIM NAPOLES, Petitioner, v. CONCHITA CARPIO MORALES IN HER OFFICIAL CAPACITY AS OMBUDSMAN, PEOPLE OF THE PHILIPPINES, AND SANDIGANBAYAN, Respondents.; G.R. Nos. 213542-43 - JO CHRISTINE NAPOLES AND JAMES CHRISTOPHER NAPOLES, Petitioners, v. CONCHITA CARPIO MORALES, IN HER CAPACITY AS OMBUDSMAN, PEOPLE OF THE PHILIPPINES, AND SANDIGANBAYAN, Respondents.; G.R. Nos. 215880-94 - JO CHRISTINE NAPOLES AND JAMES CHRISTOPHER NAPOLES, Petitioners, v. SANDIGANBAYAN AND PEOPLE OF THE PHILIPPINES, Respondents.; G.R. Nos. 213475-76 - JOHN RAYMUND DE ASIS, Petitioner, v. CONCHITA CARPIO MORALES, IN HER OFFICIAL CAPACITY AS OMBUDSMAN, PEOPLE OF THE PHILIPPINES, AND SANDIGANBAYAN (THIRD DIVISION), Respondents.",,March 15 2016,
248,"G.R. No. 184513, March 09, 2016 - DESIGNER BASKETS, INC., Petitioner, v. AIR SEA TRANSPORT, INC. AND ASIA CARGO CONTAINER LINES, INC., Respondents.",,March 09 2016,
249,"A.M. No. P-16-3430 (Formerly OCA IPI No. 12-3905-P), March 01, 2016 - AIREEN A. MAHUSAY, Complainant, v. GEORGE E. GAREZA, SHERIFF III, MUNICIPAL TRIAL COURT IN CITIES, VICTORIAS CITY, NEGROS OCCIDENTAL, Respondent.",,March 01 2016,
250,"G.R. No. 174747, March 09, 2016 - REPUBLIC OF THE PHILIPPINES REPRESENTED BY PRIVATIZATION AND MANAGEMENT OFFICE, Petitioners, v. NATIONAL LABOR RELATIONS COMMISSION (THIRD DIVISION) AND NACUSIP/BISUDECO CHAPTER/GEORGE EMATA, DOMINGO REBANCOS, NELSON BERINA, ROBERTO TIRAO, AMADO VILLOTE, AND BIENVENIDO FELINA, Respondents.",,March 09 2016,
251,"G.R. No. 199282, March 14, 2016 - TRAVEL & TOURS ADVISERS, INCORPORATED, Petitioner, v. ALBERTO CRUZ, SR., EDGAR HERNANDEZ AND VIRGINIA MUÑOZ, Respondents.",,March 14 2016,
252,"G.R. No. 214243, March 16, 2016 - REPUBLIC OF THE PHILIPPINES, Petitioner, v. NILDA B. TAMPUS, Respondent.",,March 16 2016,
253,"G.R. No. 204965, March 02, 2016 - SPOUSES ROMULO H. ESPIRITU AND EVELYN ESPIRITU, Petitioners, v. SPOUSES NICANOR SAZON AND ANNALIZA G. SAZON, Respondents.",,March 02 2016,
254,"A.C. No. 10483, March 18, 2016 - THE CHRISTIAN SPIRITISTS IN THE PHILIPPINES, INC., PICO LOCAL CENTER, REPRESENTED BY THEIR ATTORNEY-IN-FACT, EDWIN A. PANTE, Complainant, v. ATTY. DANIEL D. MANGALLAY, Respondent.",,March 18 2016,
255,"G.R. Nos. 201856-57, March 16, 2016 - LAND BANK OF THE PHILIPPINES, Petitioner, v. CONCEPCION PADILLA-MUNSAYAC AND BONIFACIO-MUNSAYAC, Respondents.; G.R. NO. 201871 - DEPARTMENT OF AGRARIAN REFORM REP. BY SEC. NASSER C. PANGANDAMAN (NOW VIRGILIO R. DELOS REYES), Petitioner, v. CONCEPCION PADILLA-MUNSAYAC AND BONIFACIO MUNSAYAC, Respondents.",,March 16 2016,
256,"G.R. No. 210972, March 19, 2016 - ROGER ALLEN BIGLER, Petitioner, v. PEOPLE OF THE PHILIPPINES AND LINDA SUSAN PATRICIA E. BARRETO, Respondents.",,March 19 2016,
257,"G.R. Nos. 202647-50, March 09, 2016 - CORAZON H. RICAFORT, JOSE MANUEL H. RICAFORT AND MARIE GRACE H. RICAFORT, Petitioners, v. THE HONORABLE ISAIAS P. DICDICAN, THE HONORABLE RAMON M. BATO, JR., AND THE HONORABLE EDUARDO B. PERALTA, JR., IN THEIR OFFICIAL CAPACITIES AS MEMBERS OF THE SPECIAL FOURTEENTH DIVISION OF THE COURT OF APPEALS, NATIONWIDE DEVELOPMENT CORPORATION, ROBERTO R. ROMULO, CONRADO T. CALALANG, ALFREDO I. AYALA, JOHN ENGLE, LEOCADIO NITORREDA AND LUIS MANUEL GATMAITAN, Respondents.; G.R. NOS. 205921-24 - CORAZON H. RICAFORT, JOSE MANUEL H. RICAFORT AND MARIE GRACE H. RICAFORT, Petitioners, v. ROBERTO R. ROMULO, CONRADO T. CALALANG, ALFREDO I. AYALA, JOHN ENGLE, LEOCADIO NITORREDA, NATIONWIDE DEVELOPMENT CORPORATION AND LUIS MANUEL L. GATMAITAN, Respondents.",,March 09 2016,
258,"G.R. No. 217799, March 16, 2016 - CITA C. PEREZ, Petitioner, v. FIDEL D. AQUINO, Respondent.",,March 16 2016,
259,"G.R. No. 218399, March 02, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. GODOFREDO COMBOY Y CRONICO, Accused-Appellant.",,March 02 2016,
260,"G.R. No. 214430, March 09, 2016 - FELICITO M. MEJORADO, Petitioner, v. HON. FLORENCIO B. ABAD, IN HIS CAPACITY AS THE SECRETARY OF THE DEPARTMENT OF BUDGET AND MANAGEMENT, Respondent.",,March 09 2016,
261,"A.C. No. 10543, March 16, 2016 - NENITA D. SANCHEZ, Petitioner, v. ATTY. ROMEO G. AGUILOS, Respondent.",,March 16 2016,
262,"G.R. No. 159350, March 09, 2016 - ALUMAMAY O. JAMIAS, JENNIFER C. MATUGUINAS AND JENNIFER F. CRUZ,* Petitioners, v. NATIONAL LABOR RELATIONS COMMISSION (SECOND DIVISION), HON. COMMISSIONERS: RAUL T. AQUINO, VICTORIANO R. CALAYCAY AND ANGELITA A. GACUTAN; HON. LABOR ARBITER VICENTE R. LAYAWEN; INNODATA PHILIPPINES, INC., INNODATA PROCESSING CORPORATION, (INNODATA CORPORATION), AND TODD SOLOMON, Respondents.",,March 09 2016,
263,"G.R. No. 170679, March 09, 2016 - TUNG HUI CHUNG AND TONG HONG CHUNG, Petitioners, v. SHIH CHIU HUANG A.K.A. JAMES SHIH, Respondent.",,March 09 2016,
264,"A.M. No. P-10-2793 (Formerly A.M. OCA IPI No. 06-2406-P), March 08, 2016 - SIMPLECIO A. MARSADA, Complainant, v. ROMEO M. MONTEROSO, SHERIFF IV, REGIONAL TRIAL COURT, BRANCH 34, CABADBARAN, AGUSAN DEL NORTE, Respondent.",,March 08 2016,
265,"G.R. No. 214752, March 09, 2016 - EQUITABLE SAVINGS BANK, (NOW KNOWN AS THE MERGED ENTITY ""BDO UNIBANK, INC."") Petitioner, v. ROSALINDA C. PALCES, Respondent.",,March 09 2016,
266,"DECISION - PEREZ, J. - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
267,"SERENO, C.J.: - CONCURRING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
268,"CARPIO, J.: DISSENTING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
269,"BRION, J. - DISSENTING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
270,"CAGUIOA, J.: SEPARATE CONCURRING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
271,"DEL CASTILLO, J.: DISSENTING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
272,"JARDELEZA, J.: CONCURRING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
273,"LEONARDO-DE CASTRO, J.: SEPARATE DISSENTING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
274,"PERLAS-BERNABE, J.: DISSENTING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
275,"VELASCO, JR., J.: CONCURRING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
276,"LEONEN, J.: CONCURRING OPINION - G.R. No. 221697, March 08, 2016 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS AND ESTRELLA C. ELAMPARO, Respondents.; G.R. NOS. 221698-700 - MARY GRACE NATIVIDAD S. POE-LLAMANZARES, Petitioner, v. COMMISSION ON ELECTIONS, FRANCISCO S. TATAD, ANTONIO P. CONTRERAS AND AMADO D. VALDEZ, Respondents.",,March 08 2016,
277,"G.R. No. 200302, April 20, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. GERRY LIPATA Y ORTIZA, Appellant.",,April 20 2016,
278,"G.R. No. 222702, April 05, 2016 - RAPPLER, INC., Petitioner, v. ANDRES D. BAUTISTA, Respondent.",,April 05 2016,
279,"A.C. No. 10677, April 18, 2016 - RUDENIA L. TIBURDO, Complainant, v. ATTY. BENIGNO M. PUNO, Respondent.",,April 18 2016,
280,"G.R. No. 195176, April 18, 2016 - THE INSULAR LIFE ASSURANCE COMPANY, LTD., Petitioner, v. PAZ Y. KHU, FELIPE Y. KHU, JR., AND FREDERICK Y. KHU, Respondents.",,April 18 2016,
281,"G.R. No. 196470, April 20, 2016 - ROSARIO VICTORIA AND ELMA PIDLAOAN, Petitioners, v. NORMITA JACOB PIDLAOAN, HERMINIGILDA PIDLAOAN AND EUFEMIA PIDLAOAN, Respondents.",,April 20 2016,
282,"G.R. No. 193554, April 13, 2016 - SPOUSES RODRIGO IMPERIAL, JR. AND JOCELYN IMPERIAL, AND FE IMPERIAL, Petitioners, v. SPOUSES ROGELIO AND ASUNCION PINIGAT., Respondents.",,April 13 2016,
283,"G.R. No. 208648, April 13, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. REYNALDO UMANITO, Accused-Appellant.",,April 13 2016,
284,"A.C. No. 11128, April 06, 2016 - PEDRO RAMOS, Complainant, v. ATTY. MARIA NYMPHA C. MANDAGAN, Respondent.",,April 06 2016,
285,"G.R. No. 204314, April 06, 2016 - HEIRS OF DANILO ARRIENDA, ROSA G. ARRIENDA, MA. CHARINA ROSE ARRIENDA-ROMANO, MA. CARMELLIE ARRIENDA-MARA, DANILO MARIA ALVIN G. ARRIENDA, JR., AND JESUS FRANCIS DOMINIC G. ARRIENDA, Petitioners, v. ROSARIO KALAW, Respondent.",,April 06 2016,
286,"G.R. No. 198774, April 04, 2016 - TEOFILO ALOLINO, Petitioner, v. FORTUNATO FLORES AND ANASTACIA MARIE FLORES, Respondents.",,April 04 2016,
287,"G.R. No. 198222, April 04, 2016 - GOLDEN CANE FURNITURE MANUFACTURING CORPORATION, Petitioner, v. STEELPRO PHILIPPINES, INC., SOCIAL SECURITY SYSTEM, AIR LIQUIDE PHILIPPINES, INC., CLARK DEVELOPMENT CORPORATION, PHILIPPINE NATIONAL BANK, BUREAU OF INTERNAL REVENUE, UP-TOWN INDUSTRIES SALES, INC., Respondents.",,April 04 2016,
288,"G.R. No. 205414, April 04, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. EDUARDO DELA CRUZ Y GUMABAT @ ""EDDIE"", Appellant.",,April 04 2016,
289,"G.R. No. 195611, April 04, 2016 - REPUBLIC OF THE PHILIPPINES, REPRESENTED BY THE REGISTER OF DEEDS, Petitioner, v. HEIRS OF DIEGO LIM, NAMELY, PRUDENCIA D. LIM, ANGELINA D. LIM, SIXTA D. LIM BAJA, ERNESTO D. LIM, MIGUEL D. LIM, JOSEFAD.LIM, CASIMIRO D. LIM, BUENAVENTURA D. LIM, AND ENGRACIA D. LIM UY, (THE LAST FIVE BEING DECEASED, BUT REPRESENTED BY PRUDENCIA D. LIM), HEIRS OF JEORGE* JOSEFAT,** EPIFANIO ROMAMBAN, SANTIAGO PARONG, ANTONIO P. CACHO, JESSMAG, INC., ROSITA LAGUERTA, EMILIO JOSE, HEIRS OF NESTOR P. TRINIDAD, ANTONIO DIAZ, ANTONIO CHUA, GUILLERMO J. JOSE, DANIEL MA. JOSE, LOURDES JOSE, JUNA MA. JOSE, WILFREDO V. GARCIA, JESUS BILBAO, JOSECONCEPCION,JR., FRANCISCO ACHACOSO, DENNIS B. PABLIZO,*** ROMEO A. CRUZ, JOSE DE LA ROSA, VICTORIOSO DIAZ CARPIO, ROSARIO CARPIO SANTOS, MARIETA CARPIO BACAY, MARIETA PALMA, SPOUSES ROLANDO AND OFELIA HUANG, PELAGIO M. ACHACOSO, AND MELBA M. MANDOCDOC, Respondents.",,April 04 2016,
290,"G.R. No. 214567, April 04, 2016 - DRA. MERCEDES OLIVER, Petitioner, v. PHILIPPINE SAVINGS BANK AND LILIA CASTRO, Respondents.",,April 04 2016,
291,"G.R. No. 200274, April 20, 2016 - MELECIO DOMINGO, Petitioner, v. SPOUSES GENARO MOLINA AND ELENA B. MOLINA, SUBSTITUTED BY ESTER MOLINA, Respondents.",,April 20 2016,
292,"G.R. No. 206522, April 18, 2016 - DOEHLE-PHILMAN1 MANNING AGENCY INC., DOHLE (IOM) LIMITED AND CAPT. MANOLO T. GACUTAN, Petitioners, v. HENRY C. HARO, Respondent.",,April 18 2016,
293,"G.R. Nos. 210220-21, April 06, 2016 - EDWARD THOMAS F. JOSON, Petitioner, v. THE OFFICE OF THE OMBUDSMAN, GOV. AURELIO M. UMALI, ALEJANDRO R. ABESAMIS, EDILBERTO M. PANCHO, MA. CHRISTINA G. ROXAS, AND FERDINAND R. ABESAMIS, Respondents.",,April 06 2016,
294,"G.R. No. 219811, April 06, 2016 - REX DACLISON, Petitioner, v. EDUARDO BAYTION, Respondent.",,April 06 2016,
295,"G.R. No. 192320, April 04, 2016 - BENJAMIN L. VERGARA, JONA M. SARVIDA AND JOSEPHINE P. SABALLA, Petitioners, v. ATTY. EUSEBIO I. OTADOY, JR., Respondent.",,April 04 2016,
296,"G.R. No. 216572, April 19, 2016 - FELICIANO LEGASPI, Petitioner, v. COMMISSION ON ELECTIONS, ALFREDO D. GERMAR, AND ROGELIO P. SANTOS, JR., Respondent.",,April 19 2016,
297,"A.M. No. P-16-3447 (formerly: OCA I.P.I. No. 08-2915-P), April 19, 2016 - LUALHATI C. GUBATANGA, CLERK OF COURT II, MUNICIPAL TRIAL COURT, BALAGTAS, BULACAN, Complainant, v. RENATO V. BODOY, UTILITY WORKER I, MUNICIPAL TRIAL COURT, BALAGTAS, BULACAN, Respondent.",,April 19 2016,
298,"G.R. No. 202124, April 05, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. IRENEO JUGUETA Accused-Appellant.",,April 05 2016,
299,"A.C. No. 7110, April 20, 2016 - ARTHUR S. TULIO, Complainant, v. ATTY. GREGORY F. BUHANGIN, Respondent.",,April 20 2016,
300,"A.M. No. P-16-3437 [Formerly OCA IPI No. 11-3665-P], April 20, 2016 - PROSECUTOR III LEO C. TABAO, Petitioner, v. SHERIFF IV JOSE P. CABCABIN, OFFICE OF THE CLERK OF COURT, REGIONAL TRIAL COURT, TACLOBAN CITY, Respondent.",,April 20 2016,
